Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,Amount,Class
38980,-0.608432898,1.193614562,0.876175911,0.889228601,-0.118776111,-0.33153274,0.402865274,0.427662737,-0.738769242,-0.484728356,-0.571190642,-0.25731621,-0.623743885,0.828209833,1.299728503,-0.460761107,0.296915478,26.94,0
38985,-3.503575417,-1.187145232,1.906377988,3.299538167,0.622698115,-0.183650415,-0.863761061,-0.057005426,0.379113131,1.592460519,-0.341135604,0.084947132,0.08665583,-0.771188039,0.587078452,-0.190440449,0.205718878,32.6,0
38987,1.429402273,-1.247482738,0.580851713,-1.333818003,-1.691361733,-0.434839943,-1.288906291,0.02716801,-1.470062994,1.429108139,-0.542158002,-1.569009643,-0.83302322,-0.134571489,1.145352447,-0.489492775,0.778821017,30.72,0
38999,-1.713127078,-0.249754254,1.839400207,0.652612661,-1.40310331,0.559007447,-0.569591135,0.690285987,-1.329798749,0.626935442,0.243600624,0.049024772,-0.214313182,0.15967767,0.273526816,-1.185195186,0.075538023,160,0
39006,-1.605396696,-0.247996493,1.268578063,-1.62123572,-0.884187602,-0.703340713,0.578189192,0.466056097,0.813871398,-2.218628721,-0.390662689,0.551253609,-0.601836118,0.358584905,0.609728088,-0.699423332,0.256076367,191,0
39017,-0.586021027,-0.031982045,2.153574835,-1.918832145,-0.417625011,-0.245978634,0.084106085,-0.132952404,-1.170413979,0.37899835,1.058117483,-0.224244973,0.401452788,-0.629302092,-0.288283944,1.734688507,-0.605384241,25.41,0
39018,-1.18915829,2.24181844,-1.72431018,0.417207689,0.291878742,-0.009932913,-0.186751936,1.256236489,-0.895670088,0.305825883,-0.661173405,0.949686062,1.065591025,1.256440045,-0.073271808,0.432655932,-0.576607409,1.79,0
39034,-2.267619509,1.189299191,1.360245675,1.462759005,-1.336202141,0.433733493,-0.900604492,1.406344707,-0.667629749,-0.942258967,-0.771445276,1.042872487,1.354025835,0.40868154,1.068253669,-0.156738149,0.695757685,48,0
39044,-1.017394792,1.218409472,1.5302894,-0.139979175,0.497228488,-0.903551718,1.330568767,-0.595451041,-0.278702626,-0.091173664,-0.318243352,0.405706365,0.874974786,-0.310725718,0.154719139,0.150728193,-0.938727548,28.57,0
39055,-0.080471646,0.584969696,1.071471521,-0.009092685,-0.243394381,-0.744740194,0.621127242,-0.103419054,0.313765649,-0.539834745,-0.911052349,0.11280212,-0.431663836,-0.23272433,-0.783369404,-0.065739863,-0.225221963,29.94,0
39062,-1.409709081,0.217403093,1.820446883,-1.807645297,-1.087235729,-0.118218054,-0.771610316,0.595792128,-1.186315043,0.139886755,1.390301728,-0.021578339,-0.047278349,-0.111133139,0.02484848,1.585931716,0.064986242,19.95,0
39063,-0.927788812,0.770073387,1.924435898,2.392360581,0.170534522,0.811539267,-0.03548544,0.219566083,-0.285974575,0.626413107,-1.293438932,-0.549829002,-0.518830527,-0.360917041,0.062463295,-0.103783664,0.03981312,29.99,0
39064,1.278608635,0.102574,0.512079356,0.00392966,-0.723473861,-1.334104981,0.029957834,-0.296594928,0.128118526,-0.209865413,0.188510907,0.674524634,0.712607768,0.122318973,1.038024287,0.128638178,-0.222614027,1.38,0
39065,-1.434122712,0.126958989,1.443860283,-0.498099652,0.685505935,-0.558533246,1.381490279,-0.026542425,-1.33389399,-0.848828664,1.853378408,1.355819653,0.863190864,0.39665716,-0.372615473,-0.008933315,-0.427013415,169.95,0
39070,1.356139132,-0.763263271,0.006116556,-0.860593443,-0.553566304,0.268614403,-0.769603492,0.219335511,-0.568970163,0.718670904,0.433368252,-0.831943707,-1.586963548,0.205056791,-0.281215603,0.957180646,0.368905884,20.5,0
39072,-1.834210738,2.156403504,-0.030366662,0.08834085,-1.055151801,-1.192188423,-0.415896228,1.258108991,-0.432966238,-0.55050295,-0.705739018,0.129864828,-0.24118941,0.487511464,0.870425434,0.737746188,0.525318092,9.03,0
39075,1.157200294,0.18887987,0.435977121,0.969293817,-0.133567427,-0.287929157,0.07538098,-0.155415525,0.01490478,-0.103787488,-0.736904243,0.803039227,1.668873487,-0.09034116,1.071001337,0.525066788,-0.893636531,59.99,0
39076,1.117748607,-1.544665426,-0.145356971,-1.307481889,-1.392833122,-0.630833098,-0.563658567,-0.038715736,-2.173891796,1.561433885,1.375138914,-1.061419964,-1.753849877,0.635604097,0.078165445,-0.695347737,0.876913509,183.19,0
39076,-0.474906768,0.835804077,0.075878476,-1.251282827,2.49273645,3.385419354,0.169506709,0.934748857,-0.584224184,-0.286547093,-0.195319841,-0.268205384,-0.062457891,0.30764477,1.036638891,0.500992986,-0.88135807,1.49,0
39082,1.259048989,0.251235584,-0.523571192,0.82629432,0.528652429,-0.245357823,0.435096233,-0.225300968,-0.08492914,-0.00686416,-1.585794587,-0.110325882,0.490044229,0.347240009,0.855734904,0.320542855,-0.881110609,53.85,0
39082,0.632909361,-1.344667296,0.341753263,-0.890530246,-1.556999072,-1.329909961,0.178527527,-0.338039937,1.47700981,-1.313415005,0.269684406,1.369576363,0.751885951,-0.085836527,1.017670085,-0.807975121,0.197994436,328,0
39096,-0.46299208,-3.413132032,-0.139879953,-0.531197841,-2.286899281,-0.621185195,0.493704579,-0.246321637,1.920593878,-1.567733775,-0.469208089,0.435473581,-0.475418866,0.12136957,1.522606996,-0.241853458,-0.010948851,900,0
39108,-0.378422262,0.954298074,1.068982078,1.1086125,0.50439864,0.546847906,0.619764022,0.180663889,-0.174299641,-0.103020863,-1.451049065,-0.369206967,-0.468106466,0.059810552,0.329359061,-0.952029596,0.351210529,24.01,0
39119,-1.154786955,1.221601469,0.996147192,-0.174806334,-0.069490001,-0.459001883,0.264675829,0.409002929,-0.760415889,-0.162188156,1.00036947,1.071007581,0.794570218,0.417616933,0.082872506,0.56516025,-0.654265193,10.99,0
39125,1.290569742,-0.094503216,0.335268075,-0.116604833,-0.371777356,-0.352876696,-0.255754504,-0.082347761,0.40313703,-0.184028915,-1.045144494,0.068252843,0.634682682,-0.031823447,1.315840423,0.807781293,-0.787473059,25.92,0
39126,0.169288686,1.343309958,0.114810249,1.156314791,0.228364196,-0.176693763,-0.136729137,-1.743236409,-0.9903263,-0.228482563,1.780789256,0.90981787,0.888772601,-0.825165659,0.991262754,0.092661136,1.110128401,0.76,0
39136,1.009536913,0.072842442,1.714802368,2.422102451,-0.888183076,0.69416389,-0.957749752,0.491993437,-0.206729406,0.781318533,1.290357372,0.19641698,-0.8686629,0.212834213,0.743377328,1.197507812,-0.777036368,12.16,0
39142,-0.392979717,-0.288839835,1.776785963,-1.663911412,-0.573493133,-0.605328881,-0.421514148,0.083663857,-0.741166812,0.053628656,-1.155650402,-1.429798587,-0.402722887,-0.449928531,0.594105389,1.757077604,-0.312599721,19.99,0
39150,1.295272768,-1.287442344,0.270682032,-1.244611756,-1.624031959,-0.928616591,-0.773126998,-0.078066588,-1.759655276,1.409636504,-0.205392197,-1.787825536,-1.868002685,0.380797655,0.982811576,-0.702577499,1.08966811,99,0
39169,1.235686289,0.211664757,0.163070989,0.510307616,-0.252938519,-0.584340388,-0.100394383,0.029353192,-0.031775525,-0.079939892,1.1395963,0.207357221,-0.939879994,0.115901639,0.542967294,0.825800893,-0.312264861,1.98,0
39176,1.238193732,0.257105502,0.649657459,0.697933284,-0.643869629,-1.181551714,0.064924387,-0.223649081,0.030142163,-0.064510791,0.068196824,0.451001539,0.208500781,0.268601206,1.013276478,0.209682618,-0.301346974,1.29,0
39177,1.146342046,-0.028495499,-0.059886038,0.926283733,-0.397513504,-0.331402641,-0.321627007,0.196983546,0.699749861,-0.545740504,0.625312789,-0.450009884,-2.506983992,-0.924264929,-0.654667357,0.508595095,0.895395102,29.56,0
39192,-0.229391986,0.118830265,1.789171981,-1.165547104,-0.936204329,-0.700825871,0.112076546,-0.105429344,-1.310352627,0.168800423,-0.628909335,-0.281836494,0.670633018,-0.241692614,0.814908598,-1.166513504,-0.137897758,36.85,0
39194,1.057390504,-0.854105076,1.134897656,0.811819025,-1.574058281,-0.174815914,-0.843187225,0.041458601,-0.300440075,0.685426148,-0.999271164,-0.133319203,0.087010263,-0.325666107,0.479796518,-1.189168282,-0.145288905,120,0
39196,-0.675167967,0.18356558,1.702961507,-2.669701339,-0.437065012,-1.225787137,0.633480075,-0.283303302,-0.824443248,-0.98754366,-0.328806429,0.766205875,1.629331403,-0.206506141,0.806143001,-1.922588289,-0.28140132,34.6,0
39200,1.063262834,0.145551048,1.381803256,2.468310597,-0.398896919,1.132590875,-0.750910273,0.476383209,-0.118393133,0.621186153,0.65791774,0.789519031,-0.087251096,-0.193651977,-0.718887839,0.624321404,-0.502500885,0,0
39206,-1.53356765,0.798129198,-0.395350805,-0.991998356,2.244098586,3.710649498,-0.327385017,0.402492771,0.084580887,-0.03870335,-0.648654405,0.061817434,-0.229241321,0.024010225,-0.201640301,-0.031781624,-0.330461676,32.64,0
39209,-1.390392183,-1.263500822,1.002715725,-1.346449135,0.186590028,-0.80604319,0.481975309,-0.00329355,-1.562738036,0.024381061,0.327172182,0.004085987,-0.418737135,0.21579911,-1.228182987,-1.33549069,-0.250462822,198,0
39212,1.015245578,-0.491917851,1.63898401,1.289972488,-1.553331692,-0.14932789,-0.755581894,0.11055092,1.386242215,-0.444593971,-0.673640082,1.165526987,0.392006355,-0.987385391,-1.297931324,-0.619436272,0.46157212,58.65,0
39215,1.208690898,-0.224328495,0.31886167,-0.3177604,-0.630465199,-0.565429511,-0.305962302,0.096606276,0.182844456,0.001888045,1.608021522,0.18568819,-1.548138814,0.751337208,0.782254729,0.167354838,-0.070494953,4.99,0
39217,1.195815908,0.264247572,0.163113107,0.935791111,-0.057219312,-0.444511292,0.134330202,-0.073777476,-0.269294306,0.174748754,1.022460885,0.814424728,0.061773293,0.551716049,0.235757464,0.340325632,-0.802513121,19.45,0
39227,0.894926872,-0.043471248,0.416446147,1.367801063,-0.360769964,-0.556709282,0.3453004,-0.153827217,-0.200469082,-0.086261352,0.26998829,0.795274671,0.643937916,0.306583842,1.063511903,-0.230298309,-0.087519106,144,0
39229,-1.191102051,0.63358574,2.597995525,-1.018134423,-0.906327162,-0.474096239,0.063287956,0.191383409,0.48234442,-0.460915383,-0.551924602,-0.275032763,-0.026054164,-0.472724719,1.162297055,1.002388853,-0.811363132,45,0
39235,-2.462708505,-0.061909877,1.219736228,0.709894203,-1.974604796,0.595061598,-0.729609801,1.083158357,-1.30638465,0.674933029,0.132307591,0.21811709,-0.125033115,0.409278651,0.278841461,-1.039312339,0.226766729,175,0
39279,-0.86258665,-0.554545111,1.901850576,-2.586591942,-1.564998732,0.181741813,0.231750148,-0.08361234,-2.626255998,0.767478063,0.854245968,-0.235542889,1.357280061,-0.697344546,-0.475872777,0.309106023,-0.298758091,188,0
39281,-0.468434567,0.965177166,1.257559722,-0.150188781,0.433961226,0.271962919,0.423633653,0.37182847,-0.611595185,-0.420018697,1.882421409,0.60668627,-0.341607546,-0.109113771,0.736252617,0.003349763,0.339906796,1.29,0
39289,-0.439572762,0.977392015,0.487637085,0.794652573,-0.013566153,0.239205943,0.407026688,0.528364972,-1.012814218,-0.306137691,1.038867315,0.899537523,0.386850453,0.771392779,0.523464345,-0.151182992,-0.1556645,71.41,0
39295,-0.657662857,0.753296451,1.892862692,1.251429329,0.709339951,0.039265763,0.922437445,-0.391053673,-0.050179881,0.391919831,-0.315864562,0.248933125,0.324817,-0.545537979,0.29647397,-1.416636583,0.408937765,22.37,0
39295,-1.129186199,-0.981880786,1.562574446,-1.296963106,-1.659351609,-0.372881187,1.387811303,-0.526185946,-0.722167517,-0.00866359,-0.358043494,-0.813211068,0.008746696,-0.896959647,-0.467976145,1.068166248,0.100593618,329.26,0
39299,-0.583831173,1.358152945,1.205788499,0.031620731,-0.006792677,-0.814550729,0.457128135,-0.871208982,-0.369240623,-0.448433816,-0.17216248,0.129859875,0.371249253,-0.457608643,0.846305647,0.375203438,0.056426711,2.69,0
39311,-0.982718496,0.184687462,1.839944328,1.544060634,-0.957749826,1.784343351,0.561394615,0.35961174,0.592482018,-0.29379692,0.039524975,0.451369473,-1.523091528,-0.431833703,-1.851396771,-1.205683937,0.799112569,217.05,0
39324,-1.826655984,2.642460519,0.636244544,2.768942957,-0.959690237,-0.352963377,-0.47550458,1.296330187,-1.658145413,0.775526791,-0.774225246,0.374951959,0.895123751,0.959247545,1.132894838,0.316270444,0.434387612,5.47,0
39325,-2.388732412,3.068427522,0.168107791,2.753963414,-1.321082298,-0.423488669,-0.844137321,1.734745197,-1.63593053,0.859983183,-0.899249321,0.545218573,0.957086324,1.205030501,1.108634589,0.417274624,0.594129353,5.39,0
39327,-2.951037573,3.493974426,-0.300197181,2.739060821,-1.682887209,-0.493765783,-1.212181186,2.173153873,-1.613815985,0.944262826,-1.024292351,0.715424227,1.019070097,1.450830459,1.084357544,0.518281337,0.75385944,5.47,0
39327,0.150981719,0.69668557,0.217731289,0.455874119,0.359318306,-0.115322411,0.253062134,0.186945798,0.520381333,-0.822120812,-0.755335665,-0.070633334,-0.170188429,-1.74285584,-0.238780956,-0.060804858,1.16808212,12.31,0
39335,-3.023142025,1.905933937,-0.984193643,2.66772691,-0.798474903,0.834776517,-0.65575366,1.937526299,-1.306068102,0.804380065,-2.213285462,-0.758496022,-0.500978591,1.563970555,1.679591273,0.645621921,0.473719475,90.24,0
39346,-1.539445128,0.999175109,1.790414415,0.010438967,-0.960516459,0.7315732,-0.906118389,1.381232499,-0.107353083,-0.976340989,0.199940299,0.230759169,-1.506991045,0.604505309,-0.271116776,0.330206515,0.21750578,6.49,0
39349,1.264042438,0.196112088,0.051351706,1.035505346,-0.002035484,-0.300377512,0.022585403,-0.0698381,0.220141253,0.076519991,-1.428172766,-0.607081849,-0.657687849,0.421955389,1.145666828,0.528500019,-0.7936617,21,0
39355,1.430606477,-0.728581434,0.617989637,-0.625918568,-1.050451512,-0.042593864,-1.002179661,0.005289828,-0.077657877,0.469519114,-1.390237618,-0.51376616,0.571466468,-0.842371836,-0.180356046,1.073358846,0.210846363,6.28,0
39356,-1.635027131,1.616524033,0.600836437,0.040296593,-0.33120987,-1.013175168,0.499311692,0.151944165,-0.155347903,0.080411896,-0.111971096,0.544081369,1.110398784,-0.580839364,0.846711703,0.396415106,0.045466965,35.99,0
39357,1.276055232,0.552233464,-0.596636184,0.887876268,-0.018227342,-1.493311402,0.312926039,-0.236320216,0.05113354,-0.670272259,-0.051230646,-0.909544711,-1.530523939,-1.010107297,1.12633205,0.618134233,1.119534481,0.76,0
39367,-1.263541961,-0.072207289,3.28724185,0.808086115,-0.838669741,0.889307021,-0.014379617,0.511663715,0.962167988,-1.296491505,-1.163176068,0.658663806,-0.340289718,-1.184179137,-1.94583937,-0.746398412,0.489578855,109.98,0
39371,1.090181924,0.107946021,1.384845901,2.533976258,-0.670607512,0.640122319,-0.717581188,0.381239759,0.010448753,0.686017324,0.292000794,0.2630523,-0.894906361,-0.055085839,-0.879327982,0.957445622,-0.734300122,8.14,0
39375,-0.772229728,-0.245538993,2.300202051,-0.582739946,-0.379099961,0.871557327,0.353755659,0.22268409,0.447550727,-0.703787282,0.686907695,0.575236829,-0.543250733,-0.554958679,-0.83992667,-0.298480953,0.004722359,120.34,0
39377,-0.91992608,0.005611645,1.759447824,0.462412022,0.020553,-0.661267267,0.354588429,-0.03767173,-0.755088609,-0.367000196,0.32917796,0.123090928,0.439244558,0.2636917,2.101263122,-0.959880803,0.763094239,94.95,0
39379,-0.977084477,0.148644167,1.401398158,0.179921513,0.948882772,-1.339804107,1.027104558,-0.539517954,-0.103423054,0.336307056,0.33817284,-0.350715128,-1.051268148,0.165673201,0.908452282,-0.67369606,0.038552347,52.99,0
39387,0.904168109,-1.299490897,-0.099282908,-1.599265518,-0.602550687,0.496276372,-0.446125769,0.094934886,1.654585343,-1.118189119,-0.112645743,1.271960869,1.095247296,-0.243906662,0.700806619,0.271906625,-0.994654656,235,0
39388,0.969442458,0.621527522,0.077624421,3.563232239,0.506671119,0.007450686,0.639703497,-0.09296964,-1.919432633,1.375479933,0.758040688,0.341750291,0.133703609,0.663041728,-0.837871786,0.994521252,-1.005622686,105.11,0
39388,-1.402594984,0.851548603,2.373327981,3.000651888,-0.559870132,1.689971124,-0.754998024,1.086847436,-0.588306103,0.524687427,0.126885424,0.309413909,-0.619394507,-0.133247494,-0.71525505,-0.378744362,0.632855727,30.41,0
39392,1.060468779,-0.19860539,0.566249694,0.828784015,-0.715124989,-0.505261878,-0.084531421,0.017512254,0.280856145,-0.033423349,1.110577499,0.89236641,-0.789695924,0.280789454,-0.849134296,-0.108527846,-0.105417264,65.65,0
39395,-0.920791467,1.066361396,2.038180555,0.379004839,-0.390864186,-0.279868377,0.263701462,0.01912607,-0.227826855,0.119126994,1.351309806,0.613414425,-0.178759183,0.09487609,0.410425195,0.481821718,-0.792623108,12.11,0
39396,-14.95950943,9.438712918,-9.786105954,0.036579854,-8.651647553,-1.079561745,-7.226723412,7.500620972,0.815639827,1.603048277,-4.049894914,3.611396082,1.090571303,5.155076346,-0.720394121,2.144518969,3.430529432,70.02,0
39396,0.554103891,-0.747177094,-0.546484666,1.473992605,-0.236308983,-0.600348689,0.838690505,-0.21636702,-0.160366197,-0.061185999,-0.409470712,-0.506028779,-1.455664581,0.965305528,1.103385903,-0.349608578,0.044963684,350.94,0
39399,1.350994481,-0.654601923,0.153743385,-0.807613311,-0.91188716,-0.62179405,-0.604031163,-0.039503399,-0.90683394,0.840901412,0.954023763,-0.607554511,-0.891408862,0.268318396,0.155741111,1.395262594,-0.049750045,36.3,0
39412,-2.031836795,-2.173792381,1.864805252,-4.280820344,0.124637281,1.40020472,-0.141456163,0.541039142,1.277243452,-1.719296676,1.147891467,0.794588754,-1.409837049,-0.446287615,-0.021313498,-3.203405896,0.788627996,145.42,0
39419,-0.863236182,-0.301888524,0.571095844,-3.364201331,-1.575777005,-0.896591861,1.193394203,-0.512181221,-0.121845071,-0.751285563,1.604880856,1.093255536,0.49736468,0.20280054,0.919041558,-2.469615738,-0.024246152,205,0
39428,-1.126859651,-0.237974183,1.609774729,0.504674009,-1.994822329,2.209224723,1.194562928,0.151960281,0.143316385,-0.432529051,1.469708427,1.021556883,0.240693482,-0.471808747,0.310917905,-1.090620814,0.973885237,387.54,0
39435,-0.22753714,0.843644552,1.65657808,0.960218646,0.113811186,0.069858233,0.309365168,0.112191002,-0.787464839,-0.122900176,0.547691785,0.436429471,0.598621535,0.284244852,2.154010421,-1.144865408,0.85183168,1.98,0
39457,1.1068992,0.122965202,0.391308356,1.170950046,-0.253721197,-0.485141606,0.149722868,-0.139696447,0.026440912,-0.024784594,-0.729639861,0.274976003,0.460067502,0.210173973,1.016475554,0.463312104,-0.702073542,78.63,0
39459,-0.895458223,0.146714158,1.974518473,-2.474096565,-0.181062421,-0.632352067,0.097887992,0.128635565,0.596503422,-1.49694792,1.951154843,1.508119774,0.502252411,0.030951211,0.931544975,-0.16714538,-0.439324884,14.85,0
39461,1.12108472,0.597347433,0.840195869,2.568631859,-0.211827533,-0.38648224,0.097780082,-0.051303961,-0.828761295,0.646705059,0.193154749,0.339744073,0.309482691,0.262695453,0.666000988,0.18501714,-0.174171432,0,0
39464,1.254714187,0.198559695,0.261409422,0.714439408,-0.5639496,-1.124590229,-0.059260237,-0.081575977,0.358381578,-0.219450277,-0.432997184,-0.909667096,-1.926475854,0.140850709,1.330083834,0.579435447,0.117791914,1.78,0
39465,1.161138721,-0.320964154,0.502436914,1.207895167,0.108611978,1.890833064,-0.741702982,0.598115318,1.257367281,-0.216020936,-1.120268974,0.583955893,-1.020075382,-0.45682159,-2.17144816,-0.400739465,-0.049328752,8.95,0
39474,0.569884969,-1.661653439,-0.167526964,-1.150405179,-1.317511509,-0.812200579,0.028795878,-0.079891517,1.684687185,-1.194075136,-0.259788345,-0.428824994,-1.936141681,0.724812093,2.406400997,-0.525712722,0.181702844,367.66,0
39487,1.308885616,-0.534504844,0.521423471,-0.538366126,-1.217032031,-1.241866465,-0.401574866,-0.295647241,-0.895371336,0.598528901,0.130057036,-0.207405086,0.651920863,-0.224393901,0.64546908,0.98936932,0.344763303,53.09,0
39488,0.542079202,-1.276861002,1.160518516,1.982028263,-1.579260035,0.332527329,-0.499756224,0.211043221,1.574882583,-0.409014264,-1.537185846,0.019758131,-1.356986944,-0.546178153,-1.082751222,-0.38675517,0.294398901,305.74,0
39490,1.035134593,-0.531593414,0.816253412,0.697976632,-0.802791476,0.387183138,-0.683621585,0.26022281,1.014402251,-0.222469817,-1.092274492,-0.377991174,-0.94007912,-0.065699871,1.068604595,0.255045852,-0.182695796,87,0
39491,1.259551549,0.095706436,-0.015863896,0.441388564,-0.211481894,-0.416582113,-0.207686499,0.135551716,0.215070027,-0.036248437,0.572120222,-0.691305332,-2.347782147,0.387189969,0.730144635,0.998050141,-0.357030398,1.98,0
39510,-1.834189702,0.48307403,1.185535804,1.824801573,-1.909093626,1.389199746,-0.057291561,1.130624277,0.21552338,-0.751223894,0.260802541,1.077521842,-1.26207897,0.204093671,-1.982995062,-1.093181941,1.310123588,243.5,0
39510,0.805937211,-0.682867103,0.626513485,1.562081154,-0.787622606,0.361920832,-0.262193381,0.221428735,0.787694767,-0.089525535,0.141478026,0.568921459,-1.318605831,0.020373337,-1.486433063,-0.159351447,-0.139639853,181.84,0
39518,-1.378224611,-0.257693943,1.873080789,-0.50911307,1.582888139,1.709978421,0.457540137,0.514843312,-0.366635102,-0.795408464,1.623819736,1.195403751,0.054771617,-0.156785999,-0.320191989,-1.228248589,0.556172838,80.77,0
39519,0.63823842,-1.259167325,1.046929303,0.606932818,-1.779249946,-0.610726782,-0.305013473,-0.026166393,1.209628184,-0.567508488,-0.395057045,0.507460138,-0.552164563,-0.364509641,-0.254879585,-0.217117054,0.374705614,285.52,0
39523,-2.055038832,-1.147489605,0.845974193,0.230144426,1.19408848,-1.487207815,-0.628906829,0.490378975,0.11493917,-1.009740161,-1.483478294,0.773655962,0.664678849,-0.056645923,-1.246231117,0.090840543,-0.252245873,12.36,0
39537,-1.777113754,-0.873802939,2.301909225,1.553175692,1.770306998,-1.144803168,-0.271905094,-0.244616837,0.35178675,0.341006987,-0.491101335,-0.992989346,-2.436377896,0.044187592,0.536312428,-1.251882003,0.612367291,5.49,0
39552,1.339175745,-1.305247161,0.729142873,-0.994469,-1.949194798,-0.883752968,-0.98196255,-0.164318129,-1.406092722,1.262343,-0.57519957,-0.687586204,-0.050386052,-0.562237029,-0.546726366,-0.901858447,1.042914191,78.65,0
39552,1.152453079,0.417942833,1.058999832,2.51539756,-0.520105685,-0.303777169,-0.231002052,0.000595315,-0.430187758,0.674877856,-0.628000367,-0.211946759,-0.023429053,0.099400338,0.780689406,0.94110765,-0.751283229,10.65,0
39559,-1.006183903,-4.651334346,-0.141391523,0.377472516,-2.353579984,1.335155998,0.113828307,0.206442434,-0.19631254,-0.058848264,1.278299138,0.418558899,-0.348532136,-0.306839475,-0.676999574,0.518237933,1.064946948,1157.32,0
39563,1.27697967,-0.948849059,1.214886465,-0.543811728,-1.826438628,-0.364732159,-1.324015357,0.247065605,-0.113641974,0.718386105,1.029119754,-0.710086677,-1.84425255,-0.083185351,-0.153995482,1.428695787,0.257150126,20.65,0
39565,-0.034275334,0.070790344,-0.019180259,-0.436305018,2.266456891,3.544837474,-0.703422744,1.017509455,-0.152636106,-0.004944225,-0.287158946,-0.199979945,0.205343929,0.151115387,1.64196716,0.429077467,-0.752070401,8.29,0
39573,0.98395687,-0.804112733,1.020644203,0.160684633,-1.175883658,0.389218293,-0.847394634,0.41294039,1.182987784,-0.312615509,0.845369598,0.478082251,-1.762045708,0.013422999,-0.562467876,-0.129630461,0.268304133,81.07,0
39575,0.242709255,-1.697414905,1.453054563,2.004439864,-1.631447761,1.311378824,-0.707432175,0.509722807,1.426913279,-0.435881122,0.592399176,1.48715205,-0.560240925,-0.709270673,-1.981675863,-0.611490358,0.444335052,395.6,0
39589,-1.970936766,-1.04424952,1.856217179,-1.406717041,-0.788811094,0.427147917,-0.797242494,0.963163431,-0.769501829,-0.380494051,0.377779721,0.033437588,-0.500148404,-0.418714285,-1.618675106,1.053744853,0.584342963,141.85,0
39593,1.225239172,0.21484676,-0.781355698,1.512886817,2.254928564,4.000976776,-0.536504725,0.959410677,-0.474581409,0.601666189,-0.674174797,-0.022921562,-0.181427172,0.083380457,-0.515461363,0.506442079,-0.703085433,1.52,0
39600,1.146865578,-0.130397827,1.472754514,0.897303183,-1.324228747,-0.621807614,-0.582207539,0.001088279,0.823196581,-0.272187381,-0.147369604,0.918468543,0.523253856,-0.494695758,0.106597868,-0.013317319,0.000404973,9.99,0
39602,-0.930041458,-0.335692488,1.299772258,-1.722831397,-0.172161189,-0.050437584,0.869965974,-0.372119933,1.830444751,-1.421487228,-1.40105161,1.059583277,1.283395718,-1.162247003,-0.525089936,-0.57378553,-0.636559762,121.14,0
39612,-1.153497182,0.367841192,0.757470518,-1.828948354,-1.422835317,-0.718828247,0.585421448,0.310234554,-1.546382843,0.111886463,1.046927474,-0.654655598,-1.178617896,0.456873619,-0.678944481,1.55279298,0.005246517,165.85,0
39613,-1.342145871,0.159218328,1.974704798,-0.403899917,0.538546501,0.534405097,0.260212796,0.438957874,-0.077588336,-0.753798151,1.007864593,0.474033173,-1.287704912,0.063769491,-0.985770486,-0.58007226,0.263661979,6,0
39625,1.315042738,0.293784869,-0.056591707,0.501391045,-0.009676294,-0.605292543,0.033006569,-0.120061088,0.169992655,-0.265928759,-0.907089699,-0.322947763,-0.15510633,-0.232778632,1.213277323,0.74815009,-0.280312847,1.78,0
39626,-1.489505659,-0.68584835,1.101461485,0.402908548,-0.233754166,-0.273156419,-0.589601944,0.720105759,-1.848509157,0.433172916,0.783990979,-0.25656849,-1.201817491,1.038834026,0.756801004,-1.560527877,0.326714842,90.21,0
39628,-1.41988568,1.808588518,0.457963452,2.471223018,0.183310923,1.305300374,-0.093347515,0.953873029,-2.068809184,0.616840382,0.241472399,0.640244999,1.302956122,0.766692272,0.772102516,0.330048841,-0.109217224,43.98,0
39633,1.136491979,-0.419888179,1.250983368,0.346835439,-1.369221875,-0.559026636,-0.598415798,0.017049263,1.155148306,-0.469881541,-0.473873383,0.771869732,0.086345359,-0.562455658,-0.341297304,-0.219533686,0.254646802,35.5,0
39635,-1.323344623,1.991646173,1.385360867,2.824654053,-0.89307651,-0.044455101,-0.464768106,0.963154882,-1.370931339,0.692185524,-0.805299264,0.013354386,0.724755666,0.533666763,1.388828971,0.387749141,0.172685907,10.65,0
39636,-0.795339859,0.695831564,1.947696178,1.596593778,-0.741384483,1.168838567,-0.380145456,0.95428896,0.185350556,-0.656851033,0.248371745,1.150143232,-0.853324263,-0.134721625,-2.080270274,-1.286906639,1.089597051,36,0
39640,-6.173686709,5.453769066,-1.3797441,-0.226646409,-1.133638977,-0.565586501,0.26282425,0.466783453,4.027949626,7.546964229,0.223419264,0.194989203,0.088528202,-1.336128655,1.855689058,-1.104394093,-0.000518392,9,0
39642,-1.960522316,0.640758617,2.102709544,0.640256179,0.49179328,0.041239602,-1.218782157,-2.276284334,-0.319624222,-0.072101093,0.086623006,0.836678224,1.407261429,-0.137204849,1.868549594,-0.207471417,0.2616288,5.99,0
39646,-0.504547652,0.987313369,1.669102131,0.002188692,-0.025780676,-0.606315379,0.669669848,0.034111094,-0.465832294,-0.370521573,0.161646333,0.291884173,0.237008795,0.135780641,1.046460316,-0.201129525,-0.012470496,10.99,0
39650,-0.935968852,0.223546332,1.91219946,2.994522697,-2.877600235,2.36790972,2.605213582,-0.294640805,-1.025028809,0.532289326,0.92626399,-0.217564848,-0.27958106,-0.300009958,0.359055921,0.410959581,-0.366591855,631.86,0
